5.59161	25.5132	4.28641	12.0696	0.168007	0.473073	0.169184	9.63869
4.5819	21.0746	4.87876	35.1901	0.231499	1.66979	        0.144193	79.9932
3.42746	16.359	4.65233	21.2093	0.28439	        1.29649	       0.0354703	-74.7353
2.3027	11.1987	3.71176	11.7617	0.331446	1.05028	       0.0225443	-7.55385
1.50988	7.45445	1.51041	9.34425	0.202619	1.25351	       0.0107747	2.6614
0.91172	4.85278	1.24236	6.68255	0.25601	        1.37706	       0.00680822	7.97054
0.56988	2.91427	0.63223	3.63977	0.216946	1.24895	       0.00379519	8.68903
0.56988	2.91427	0.63223	3.63977	0.216946	1.24895	       0.00379519	8.68903
0.14907	0.84959	0.16583	0.8951	0.195196	1.05357	       0.000616658	1.27989
